Unnamed: 0	품목분류코드	한글_명	영문_명	이명	정의	레벨	상위_품목_코드	최상위_품목_코드	비고	종류	code
6597	D0123400000000	타우린	Taurine			3	D0100000000000	D0000000000000		nan	N
6598	D0123500000000	탄산나트륨	Sodium Carbonate		"이 품목에는 결정물(1수염, 10수염) 및 무수물이 있고, 각각을 탄산나트륨(결정) 및 탄산나트륨(무수)이라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6599	D0123500005000	탄산나트륨무수		소오다회	"이 품목에는 결정물(1수염, 10수염) 및 무수물이 있고, 각각을 탄산나트륨(결정) 및 탄산나트륨(무수)이라 칭한다."	4	D0123500000000	D0000000000000		nan	N
6600	D0123500010000	탄산나트륨1수염		탄산소오다 / 탄산나트륨 결정물(1수염)	"이 품목에는 결정물(1수염, 10수염) 및 무수물이 있고, 각각을 탄산나트륨(결정) 및 탄산나트륨(무수)이라 칭한다."	4	D0123500000000	D0000000000000		nan	N
6601	D0123500035000	탄산나트륨10수염		탄산소오다 / 탄산나트륨 결정물(10수염)	"이 품목에는 결정물(1수염, 10수염) 및 무수물이 있고, 각각을 탄산나트륨(결정) 및 탄산나트륨(무수)이라 칭한다."	4	D0123500000000	D0000000000000		nan	N
6602	D0123600000000	탄산마그네슘	Magnesium Carbonate			3	D0100000000000	D0000000000000		nan	N
6603	D0123700000000	탄산수소나트륨	Sodium Bicarbonate	중탄산나트륨		3	D0100000000000	D0000000000000		nan	N
6604	D0123800000000	탄산수소암모늄	Ammonium Bicarbonate	중탄산암모늄		3	D0100000000000	D0000000000000		nan	N
6605	D0123900000000	탄산암모늄	Ammonium Carbonate			3	D0100000000000	D0000000000000		nan	N
6606	D0124000000000	탄산칼륨	Potassium Carbonate			3	D0100000000000	D0000000000000		nan	N
6607	D0124000005000	탄산칼륨무수	"Potassium Carbonate, Anhydrous"			4	D0124000000000	D0000000000000		nan	N
6608	D0124100000000	탄산칼슘	Calcium Carbonate			3	D0100000000000	D0000000000000		nan	N
6609	D0124200000000	터셔리부틸히드로퀴논	tert-Butylhydroquinone			3	D0100000000000	D0000000000000		nan	N
6610	D0124300000000	DL-트레오닌	DL-Threonine			3	D0100000000000	D0000000000000		nan	N
6611	D0124400000000	L-트레오닌	L-Threonine			3	D0100000000000	D0000000000000		nan	N
6612	D0124500000000	DL-트립토판	DL-Tryptophan			3	D0100000000000	D0000000000000		nan	N
6613	D0124600000000	L-트립토판	L-Tryptophan			3	D0100000000000	D0000000000000		nan	N
6614	D0124700000000	L-티로신	L-Tyrosine			3	D0100000000000	D0000000000000		nan	N
6615	D0124800000000	파라메틸아세토페논	p-Methyl Acetophenone			3	D0100000000000	D0000000000000		nan	N
6616	D0124900000000	파라옥시안식향산에틸	Ethyl p-Hydroxybenzoate			3	D0100000000000	D0000000000000		nan	N
6617	D0125000000000	판토텐산나트륨	Sodium Pantothenate			3	D0100000000000	D0000000000000		nan	N
6618	D0125100000000	판토텐산칼슘	Calcium Pantothenate			3	D0100000000000	D0000000000000		nan	N
6619	D0125200000000	DL-페닐알라닌	DL-Phenylalanine			3	D0100000000000	D0000000000000		nan	N
6620	D0125300000000	L-페닐알라닌	L-Phenylalanine			3	D0100000000000	D0000000000000		nan	N
6621	D0125400000000	페닐초산에틸	Ethyl Phenylacetate			3	D0100000000000	D0000000000000		nan	N
6622	D0125500000000	페닐초산이소부틸	Isobutyl Phenylacetate			3	D0100000000000	D0000000000000		nan	N
6623	D0125600000000	폴리덱스트로스	Polydextrose		"이 품목은 약간의 결합 소르비톨과 구연산 또는 인산을 가지는 D-글루코오스의 무작위 축중합체이다. 알칼리를 이용하여 중화하거나 추가로 탈색 및 탈이온화한 것이 있으며, 부분적으로 수소환원한 것도 있다. 다만, 액체의 경우 70∼80%의 폴리덱스트로스를 함유하고 있다. "	3	D0100000000000	D0000000000000		nan	N
6624	D0125700000000	폴리부텐	Polybutene			3	D0100000000000	D0000000000000		nan	N
6625	D0125800000000	폴리비닐폴리피로리돈	Polyvinyl Polypyrrolidone			3	D0100000000000	D0000000000000		nan	N
6626	D0125900000000	폴리소르베이트 20	Polysorbate 20 | Polyoxyethylene(20) Sorbitan Monolaurate		이 품목은 소르비톨 또는 소르비톨의 1 또는 2 무수물 각 1M에 대해 에틸렌옥사이드 약 20M과 축합한 소르비톨과 소르비톨무수물의 라우린산과의 부분에스테르 혼합물이다.	3	D0100000000000	D0000000000000		nan	N
6627	D0126000000000	폴리소르베이트 60	Polysorbate 60 | Polyoxyethylene(20) Sorbitan Monostearate		이 품목은 소르비톨 또는 소르비톨의 1 또는 2 무수물 각 1M에 대해 에틸렌옥사이드 약 20M과 축합한 소르비톨과 소르비톨무수물의 스테아린산과 팔미틴산과의 부분에스테르 혼합물이다.	3	D0100000000000	D0000000000000		nan	N
6628	D0126100000000	폴리소르베이트 65	Polysorbate 65 | Polyoxyethylene(20) Sorbitan Tristearate		이 품목은 소르비톨 또는 소르비톨의 1 또는 2 무수물 각 1M에 대해 에틸렌옥사이드 약 20M과 축합한 소르비톨과 소르비톨무수물의 스테아린산과 팔미틴산과의 부분에스테르혼합물이다.	3	D0100000000000	D0000000000000		nan	N
6629	D0126200000000	폴리소르베이트 80	Polysorbate 80 | Polyoxyethylene(20) Sorbitan Monooleate		이 품목은 소르비톨 또는 소르비톨의 1 또는 2 무수물 각 1M에 대해 에틸렌옥사이드 약 20M과 축합한 소르비톨과 소르비톨무수물의 올레인산과의 부분에스테르혼합물이다.	3	D0100000000000	D0000000000000		nan	N
6630	D0126300000000	폴리아크릴산나트륨	Sodium Polyacrylate			3	D0100000000000	D0000000000000		nan	N
6631	D0126400000000	폴리이소부틸렌	Polyisobutylene	폴리이소부텐	"이 품목은 이소부틸렌의 중합물이다. 다만, 중합성분으로 이소프렌을 2%까지 함유한 것도 이에 포함한다."	3	D0100000000000	D0000000000000		nan	N
6632	D0126500000000	폴리인산나트륨	Sodium Polyphosphate			3	D0100000000000	D0000000000000		nan	N
6633	D0126600000000	폴리인산칼륨	Potassium Polyphosphate			3	D0100000000000	D0000000000000		nan	N
6634	D0126700000000	푸마르산	Fumaric Acid			3	D0100000000000	D0000000000000		nan	N
6635	D0126800000000	푸마르산일나트륨	Monosodium Fumarate			3	D0100000000000	D0000000000000		nan	N
6636	D0126900000000	푸마르산제일철	Ferrous Fumarate			3	D0100000000000	D0000000000000		nan	N
6637	D0127000000000	프로피온산나트륨	Sodium Propionate			3	D0100000000000	D0000000000000		nan	N
6638	D0127100000000	프로피온산벤질	Benzyl Propionate			3	D0100000000000	D0000000000000		nan	N
6639	D0127200000000	프로피온산에틸	Ethyl Propionate			3	D0100000000000	D0000000000000		nan	N
6640	D0127300000000	프로피온산이소아밀	Isoamyl Propionate			3	D0100000000000	D0000000000000		nan	N
6641	D0127400000000	프로피온산칼슘	Calcium Propionate			3	D0100000000000	D0000000000000		nan	N
6642	D0127500000000	프로필렌글리콜	Propylene Glycol			3	D0100000000000	D0000000000000		nan	N
6643	D0127600000000	프로필렌글리콜지방산에스테르	Propylene Glycol Esters of Fatty Acids			3	D0100000000000	D0000000000000		nan	N
6644	D0127700000000	피로인산나트륨	Sodium Pyrophosphate	피로인산사나트륨	"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 피로인산나트륨(결정) 및 피로인산나트륨(무수)이라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6645	D0127700005000	피로인산나트륨무수			"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 피로인산나트륨(결정) 및 피로인산나트륨(무수)이라 칭한다."	4	D0127700000000	D0000000000000		nan	N
6646	D0127700009000	피로인산나트륨결정		피로인산나트륨 결정물(10수염)	"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 피로인산나트륨(결정) 및 피로인산나트륨(무수)이라 칭한다."	4	D0127700000000	D0000000000000		nan	N
6647	D0127800000000	피로인산칼륨	Potassium Pyrophosphate			3	D0100000000000	D0000000000000		nan	N
6648	D0127900000000	피페로날	Piperonal			3	D0100000000000	D0000000000000		nan	N
6649	D0128000000000	헥사논산에틸	Ethyl Hexanoate | Ethyl Caproate			3	D0100000000000	D0000000000000		nan	N
6650	D0128100000000	호박산	Succinic Acid			3	D0100000000000	D0000000000000		nan	N
6651	D0128200000000	호박산이나트륨	Disodium Succinate			3	D0100000000000	D0000000000000		nan	N
6652	D0128300000000	환원철	"Iron, Reduced"			3	D0100000000000	D0000000000000		nan	N
6653	D0128400000000	황산	Sulfuric Acid			3	D0100000000000	D0000000000000		nan	N
6654	D0128500000000	황산나트륨	Sodium Sulfate		"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 황산나트륨(결정) 및 황산나트륨(무수)라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6655	D0128500005000	황산나트륨무수	"
"		"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 황산나트륨(결정) 및 황산나트륨(무수)라 칭한다."	4	D0128500000000	D0000000000000		nan	N
6656	D0128500009000	황산나트륨결정		황산나트륨 결정물(10수염)	"이 품목에는 결정물(10수염) 및 무수물이 있고, 각각을 황산나트륨(결정) 및 황산나트륨(무수)라 칭한다."	4	D0128500000000	D0000000000000		nan	N
6657	D0128600000000	황산동	Cupric Sulfate			3	D0100000000000	D0000000000000		nan	N
6658	D0128700000000	황산마그네슘	Magnesium Sulfate		"이 품목에는 결정물(7수염) 및 건조물(3수염)이 있고, 각각을 황산마그네슘(결정) 및 황산마그네슘(건조)라 칭한다"	3	D0100000000000	D0000000000000		nan	N
6659	D0128700004000	황산마그네슘건조		황산마그네슘 건조물(3수염)	"이 품목에는 결정물(7수염) 및 건조물(3수염)이 있고, 각각을 황산마그네슘(결정) 및 황산마그네슘(건조)라 칭한다"	4	D0128700000000	D0000000000000		nan	N
6660	D0128700009000	황산마그네슘결정		황산마그네슘 결정물(7수염)	"이 품목에는 결정물(7수염) 및 건조물(3수염)이 있고, 각각을 황산마그네슘(결정) 및 황산마그네슘(건조)라 칭한다"	4	D0128700000000	D0000000000000		nan	N
6661	D0128800000000	황산아연	Zinc Sulfate			3	D0100000000000	D0000000000000		nan	N
6662	D0128900000000	황산알루미늄암모늄	Aluminium Ammonium Sulfate		"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄암모늄 및 황산알루미늄암모늄(건조)이라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6663	D0128900004000	황산알루미늄암모늄건조		소암모늄명반	"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄암모늄 및 황산알루미늄암모늄(건조)이라 칭한다."	4	D0128900000000	D0000000000000		nan	N
6664	D0128900009000	황산알루미늄암모늄결정		암모늄명반 / 황산알루미늄암모늄 결정물(12수염)	"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄암모늄 및 황산알루미늄암모늄(건조)이라 칭한다."	4	D0128900000000	D0000000000000		nan	N
6665	D0129000000000	황산알루미늄칼륨	Aluminium Potassium Sulfate		"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄칼륨 및 황산알루미늄칼륨(건조)라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6666	D0129000004000	황산알루미늄칼륨건조		소명반	"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄칼륨 및 황산알루미늄칼륨(건조)라 칭한다."	4	D0129000000000	D0000000000000		nan	N
6667	D0129000009000	황산알루미늄칼륨결정		명반 / 황산알루미늄칼륨 결정물(12수염)	"이 품목에는 결정물(12수염) 및 건조물이 있고, 각각을 황산알루미늄칼륨 및 황산알루미늄칼륨(건조)라 칭한다."	4	D0129000000000	D0000000000000		nan	N
6668	D0129100000000	황산암모늄	Ammonium Sulfate			3	D0100000000000	D0000000000000		nan	N
6669	D0129200000000	황산제일철	Ferrous Sulfate		"이 품목에는 결정물(7수염) 및 건조물(1～1.5수염)이 있고, 각각을 황산제일철(결정) 및 황산제일철(건조)라 칭한다."	3	D0100000000000	D0000000000000		nan	N
6670	D0129200004000	황산제일철건조		황산제일철 건조물(1~1.5수염)	"이 품목에는 결정물(7수염) 및 건조물(1～1.5수염)이 있고, 각각을 황산제일철(결정) 및 황산제일철(건조)라 칭한다."	4	D0129200000000	D0000000000000		nan	N
6671	D0129200009000	황산제일철결정		황산제일철 결정물(7수염)	"이 품목에는 결정물(7수염) 및 건조물(1～1.5수염)이 있고, 각각을 황산제일철(결정) 및 황산제일철(건조)라 칭한다."	4	D0129200000000	D0000000000000		nan	N
6672	D0129300000000	황산칼슘	Calcium Sulfate			3	D0100000000000	D0000000000000		nan	N
6673	D0129400000000	히드록시시트로넬랄	Hydroxycitronellal 			3	D0100000000000	D0000000000000		nan	N
6674	D0129500000000	히드록시시트로넬랄디메틸아세탈	Hydroxycitronellal Dimethylacetal			3	D0100000000000	D0000000000000		nan	N
6675	D0129600000000	L-히스티딘염산염	L-Histidine Monohydrochloride			3	D0100000000000	D0000000000000		nan	N
6676	D0129700000000	글루콘산철	Ferrous Gluconate			3	D0100000000000	D0000000000000		nan	N
6677	D0129800000000	동클로로필	Copper Chlorophyll			3	D0100000000000	D0000000000000		nan	N
6678	D0129900000000	동클로로필린칼륨	Potassium Copper Chlorophyllin			3	D0100000000000	D0000000000000		nan	N
6679	D0130000000000	메타중아황산나트륨	Sodium Metabisulfite			3	D0100000000000	D0000000000000		nan	N
6680	D0130100000000	메톡사이드나트륨	Sodium Methoxide			3	D0100000000000	D0000000000000		nan	N
6681	D0130200000000	변성호프추출물	Modified Hop Extract		"이 품목은 뽕나무과 호프(Humulus lupulus L.)의 열매를 분쇄시킨 다음 헥산 또는 이산화탄소로 추출하고 이성화한 후, 이에 수소 또는 수소화붕소나트륨을 첨가하여 환원시킨 다음 정제하여 얻어지는 것이다."	3	D0100000000000	D0000000000000		nan	N
6682	D0130300000000	비타민K1	Phylloquinone | Phytonadione			3	D0100000000000	D0000000000000		nan	N
6683	D0130400000000	산화마그네슘	Magnesium Oxide			3	D0100000000000	D0000000000000		nan	N
6684	D0130500000000	염화콜린	Choline Chloride | (2-Hydroxyethyl)trimethylammonium Chloride			3	D0100000000000	D0000000000000		nan	N
6685	D0130600000000	젖산나트륨	Sodium Lactate	젖산나트륨액		3	D0100000000000	D0000000000000		nan	N
6686	D0130700000000	황산망간	Manganese Sulfate			3	D0100000000000	D0000000000000		nan	N
6687	D0130800000000	개미산	Formic Acid			3	D0100000000000	D0000000000000		nan	N
6688	D0130900000000	글루콘산	Gluconic Acid	글루콘산액	이 품목은 글루콘산 및 글루코노-δ-락톤의 수용액이다.	3	D0100000000000	D0000000000000		nan	N
6689	D0131000000000	글루콘산나트륨	Sodium Gluconate			3	D0100000000000	D0000000000000		nan	N
6690	D0131100000000	글루콘산동	Copper Gluconate			3	D0100000000000	D0000000000000		nan	N
6691	D0131200000000	글루콘산망간	Manganese Gluconate			3	D0100000000000	D0000000000000		nan	N
6692	D0131300000000	글루콘산망간	Manganese Gluconate			3	D0100000000000	D0000000000000		nan	N
6693	D0131300005000	글루콘산망간무수	Manganese Gluconate			4	D0131300000000	D0000000000000		nan	N
6694	D0131300012000	글루콘산아연2수염	Zinc Gluconate			4	D0131300000000	D0000000000000		nan	N
6695	D0131400000000	L-글루타민산	L-Glutamic Acid | Glutamic Acid			3	D0100000000000	D0000000000000		nan	N
6696	D0131500000000	L-글루타민산암모늄	Monoammonium L-Glutamate | Monoammonium Glutamate			3	D0100000000000	D0000000000000		nan	N
6697	D0131600000000	L-글루타민산칼륨	Monopotassium L-Glutamate | Monopotassium Glutamate			3	D0100000000000	D0000000000000		nan	N
6698	D0131700000000	글리세로인산칼륨	Potassium Glycerophosphate			3	D0100000000000	D0000000000000		nan	N
6699	D0131700013000	글리세로인산칼륨3수염	Potassium Glycerophosphate	글리세로인산칼륨 결정물(3수염)		4	D0131700000000	D0000000000000		nan	N
6700	D0131700001000	글리세로인산칼륨액상	Potassium Glycerophosphate	글리세로인산칼륨용액(50～75% 농도)		4	D0131700000000	D0000000000000		nan	N
