,일련번호,메뉴명,새 재료정보,종류,용량,단위,새 재료정보 추출
5921,440,리코타치즈돈가스,올리브오일(10g),0,10,g,올리브오일
5922,440,리코타치즈돈가스,밀가루(10g),0,10,g,밀가루
5923,440,리코타치즈돈가스,달걀(50g),0,50,g,달걀
5924,440,리코타치즈돈가스,빵가루(20g),0,20,g,빵가루
5925,440,리코타치즈돈가스,튀김기름(200g),0,200,g,튀김기름
5926,440,리코타치즈돈가스,리코타치즈,0,0,,리코타치즈
5927,440,리코타치즈돈가스,우유(50g),0,50,g,우유
5928,440,리코타치즈돈가스,레몬즙(10g),2,10,g,레몬즙
5929,440,리코타치즈돈가스,모짜렐라치즈(10g),0,10,g,모짜렐라치즈
5930,440,리코타치즈돈가스,소스,0,0,,소스
5931,440,리코타치즈돈가스,양파(20g),0,20,g,양파
5932,440,리코타치즈돈가스,토마토(30g),0,30,g,토마토
5933,440,리코타치즈돈가스,마늘(10g),0,10,g,마늘
5934,440,리코타치즈돈가스,사과(20g),0,20,g,사과
5935,440,리코타치즈돈가스,케첩(20g),0,20,g,케첩
5936,440,리코타치즈돈가스,돈가스소스(20g),0,20,g,돈가스소스
5937,544,삼겹살부추찜,삼겹살(150g),0,150,g,삼겹살
5938,544,삼겹살부추찜,생강(20g),0,20,g,생강
5939,544,삼겹살부추찜,양파(20g),0,20,g,양파
5940,544,삼겹살부추찜,월계수잎(3g),0,3,g,월계수잎
5941,544,삼겹살부추찜,통후추(5g),2,5,g,통후추
5942,544,삼겹살부추찜,소주(10g),0,10,g,소주
5943,544,삼겹살부추찜,된장(10g),2,10,g,된장
5944,544,삼겹살부추찜,부추(50g),0,50,g,부추
5945,544,삼겹살부추찜,편마늘(20g),0,20,g,편마늘
5946,544,삼겹살부추찜,홍고추(10g),0,10,g,홍고추
5947,544,삼겹살부추찜,소스,0,0,,소스
5948,544,삼겹살부추찜,저염간장(20g),2,20,g,저염간장
5949,544,삼겹살부추찜,물(100g),0,100,g,물
5950,544,삼겹살부추찜,설탕(20g),2,20,g,설탕
5951,544,삼겹살부추찜,올리고당(20g),0,20,g,올리고당
5952,544,삼겹살부추찜,통후추(5g),2,5,g,통후추
5953,544,삼겹살부추찜,생강(10g),0,10,g,생강
5954,544,삼겹살부추찜,물녹말(녹말 10g,0,10,g,물녹말
5955,544,삼겹살부추찜,물 10g),0,10,g,물
5956,545,전복죽,쌀(50g),0,50,g,쌀
5957,545,전복죽,전복(50g),0,50,g,전복
5958,545,전복죽,새우살(20g),0,20,g,새우살
5959,545,전복죽,양송이(20g),0,20,g,양송이
5960,545,전복죽,당근(10g),0,10,g,당근
5961,545,전복죽,참기름(10g),2,10,g,참기름
5962,545,전복죽,잣(10g),0,10,g,잣
5963,545,전복죽,소스,0,0,,소스
5964,545,전복죽,저염간장(5g),2,5,g,저염간장
5965,546,오징어토마토초무침,오징어(100g),0,100,g,오징어
5966,546,오징어토마토초무침,미나리(20g),0,20,g,미나리
5967,546,오징어토마토초무침,소금(0.3g),2,0.3,g,소금
5968,546,오징어토마토초무침,토마토(50g),0,50,g,토마토
5969,546,오징어토마토초무침,양파(20g),0,20,g,양파
5970,546,오징어토마토초무침,청고추(10g),2,10,g,청고추
5971,546,오징어토마토초무침,홍고추(10g),0,10,g,홍고추
5972,546,오징어토마토초무침,대파(10g),0,10,g,대파
5973,546,오징어토마토초무침,당근(20g),0,20,g,당근
5974,546,오징어토마토초무침,통깨(5g),0,5,g,통깨
5975,546,오징어토마토초무침,양념장,0,0,,양념장
5976,546,오징어토마토초무침,토마토(50g),0,50,g,토마토
5977,546,오징어토마토초무침,고추장(20g),2,20,g,고추장
5978,546,오징어토마토초무침,식초(10g),2,10,g,식초
5979,546,오징어토마토초무침,생강즙(10g),0,10,g,생강즙
5980,546,오징어토마토초무침,올리고당(20g),0,20,g,올리고당
5981,547,들깨칼국수,밀가루(100g),0,100,g,밀가루
5982,547,들깨칼국수,녹말가루(10g),0,10,g,녹말가루
5983,547,들깨칼국수,식용유(10g),0,10,g,식용유
5984,547,들깨칼국수,소금(0.2g),2,0.2,g,소금
5985,547,들깨칼국수,달걀(50g),0,50,g,달걀
5986,547,들깨칼국수,애호박(20g),0,20,g,애호박
5987,547,들깨칼국수,홍고추(10g),0,10,g,홍고추
5988,547,들깨칼국수,들깨가루(30g),0,30,g,들깨가루
5989,547,들깨칼국수,육수,0,0,,육수
5990,547,들깨칼국수,건새우(10g),0,10,g,건새우
5991,547,들깨칼국수,멸치(20g),0,20,g,멸치
5992,547,들깨칼국수,양파(20g),0,20,g,양파
5993,547,들깨칼국수,다시마(10g),0,10,g,다시마
5994,547,들깨칼국수,마늘(10g),0,10,g,마늘
5995,547,들깨칼국수,무(50g),0,50,g,무
5996,548,소고기채소불고기,필수 재료,0,0,,필수재료
5997,548,소고기채소불고기,소불고기(120g),0,120,g,소불고기
5998,548,소고기채소불고기,배(20g),0,20,g,배
5999,548,소고기채소불고기,정종(5g) 양배추(10g),0,5,g,정종
6000,548,소고기채소불고기,양파(10g),0,10,g,양파
6001,548,소고기채소불고기,깻잎(5g),0,5,g,깻잎
6002,548,소고기채소불고기,표고버섯(10g) 당근(10g),0,10,g,표고버섯
6003,548,소고기채소불고기,대파(5g),0,5,g,대파
6004,548,소고기채소불고기,청고추(5g),2,5,g,청고추
6005,548,소고기채소불고기,홍고추(5g),0,5,g,홍고추
6006,548,소고기채소불고기,곁들임 채소,0,0,,곁들임채소
6007,548,소고기채소불고기,대추(10g),0,10,g,대추
6008,548,소고기채소불고기,통깨(1g),0,1,g,통깨
6009,548,소고기채소불고기,소스,0,0,,소스
6010,548,소고기채소불고기,저염간장(5g),2,5,g,저염간장
6011,548,소고기채소불고기,올리고당(5g),0,5,g,올리고당
6012,548,소고기채소불고기,참기름(2g) 다진마늘(5g),2,2,g,참기름
6013,548,소고기채소불고기,후춧가루(0.1g),0,0.1,g,후춧가루
6014,549,숙주라면,홍합(20g),0,20,g,홍합
6015,549,숙주라면,숙주(50g),0,50,g,숙주
6016,549,숙주라면,청경채(20g),2,20,g,청경채
6017,549,숙주라면,청고추(5g),2,5,g,청고추
6018,549,숙주라면,홍고추(5g),0,5,g,홍고추
6019,549,숙주라면,고춧가루(10g),0,10,g,고춧가루
6020,549,숙주라면,굴소스(10g),0,10,g,굴소스
6021,549,숙주라면,라면(100g),0,100,g,라면
6022,549,숙주라면,대파(10g),0,10,g,대파
6023,549,숙주라면,달걀(50g),0,50,g,달걀
6024,549,숙주라면,육수,0,0,,육수
6025,549,숙주라면,멸치(20g),0,20,g,멸치
6026,549,숙주라면,건새우(10g),0,10,g,건새우
6027,549,숙주라면,무(20g),0,20,g,무
6028,549,숙주라면,양파(20g),0,20,g,양파
6029,549,숙주라면,마늘(10g),0,10,g,마늘
6030,550,곤약냉면,실곤약(100g),0,100,g,실곤약
6031,550,곤약냉면,무(20g),0,20,g,무
6032,550,곤약냉면,식초(10g),2,10,g,식초
6033,550,곤약냉면,소금(0.2g),2,0.2,g,소금
6034,550,곤약냉면,설탕(10g),2,10,g,설탕
6035,550,곤약냉면,홍파프리카(20g),0,20,g,홍파프리카
6036,550,곤약냉면,오이(20g),0,20,g,오이
6037,550,곤약냉면,배(20g),0,20,g,배
6038,550,곤약냉면,달걀(30g),0,30,g,달걀
6039,550,곤약냉면,국물,0,0,,국물
6040,550,곤약냉면,동치미국물(200g),0,200,g,동치미국물
6041,550,곤약냉면,배즙(10g),0,10,g,배즙
6042,550,곤약냉면,홍초(20g),0,20,g,홍초
6043,550,곤약냉면,설탕(10g),2,10,g,설탕
6044,550,곤약냉면,겨자(5g),0,5,g,겨자
6045,550,곤약냉면,식초(10g),2,10,g,식초
6046,551,과일갈비찜,돼지갈비(150g),0,150,g,돼지갈비
6047,551,과일갈비찜,홍고추(5g),0,5,g,홍고추
6048,551,과일갈비찜,참기름(5g),2,5,g,참기름
6049,551,과일갈비찜,통깨(2g),0,2,g,통깨
6050,551,과일갈비찜,배(20g),0,20,g,배
6051,551,과일갈비찜,사과(20g),0,20,g,사과
6052,551,과일갈비찜,대추(20g),0,20,g,대추
6053,551,과일갈비찜,밤(10g),0,10,g,밤
6054,551,과일갈비찜,오이(20g),0,20,g,오이
6055,551,과일갈비찜,양파(20g),0,20,g,양파
6056,551,과일갈비찜,당근(20g),0,20,g,당근
6057,551,과일갈비찜,무(20g),0,20,g,무
6058,551,과일갈비찜,양념장,0,0,,양념장
6059,551,과일갈비찜,저염간장(20g),2,20,g,저염간장
6060,551,과일갈비찜,올리고당(20g),0,20,g,올리고당
6061,551,과일갈비찜,설탕(10g),2,10,g,설탕
6062,551,과일갈비찜,다진 마늘(20g),0,20,g,다진마늘
6063,551,과일갈비찜,다진 대파(10g),0,10,g,다진대파
6064,551,과일갈비찜,다진 생강(5g),0,5,g,다진생강
6065,551,과일갈비찜,후춧가루(0.03g),0,0.03,g,후춧가루
6066,551,과일갈비찜,소주(10g),0,10,g,소주
6067,552,토마토소스닭갈비,닭(120g),0,120,g,닭
6068,552,토마토소스닭갈비,생강즙(10g),0,10,g,생강즙
6069,552,토마토소스닭갈비,소주(10g),0,10,g,소주
6070,552,토마토소스닭갈비,양파(20g),0,20,g,양파
6071,552,토마토소스닭갈비,당근(20g),0,20,g,당근
6072,552,토마토소스닭갈비,깻잎(5g),0,5,g,깻잎
6073,552,토마토소스닭갈비,양배추(30g),0,30,g,양배추
6074,552,토마토소스닭갈비,고구마(20g),0,20,g,고구마
6075,552,토마토소스닭갈비,소스,0,0,,소스
6076,552,토마토소스닭갈비,토마토(30g),0,30,g,토마토
6077,552,토마토소스닭갈비,토마토소스(50g),0,50,g,토마토소스
6078,552,토마토소스닭갈비,마늘(20g),0,20,g,마늘
6079,552,토마토소스닭갈비,고춧가루(10g),0,10,g,고춧가루
6080,552,토마토소스닭갈비,고추장(20g),2,20,g,고추장
6081,552,토마토소스닭갈비,매실청(10g),2,10,g,매실청
6082,553,골뱅이과일무침,골뱅이(50g),0,50,g,골뱅이
6083,553,골뱅이과일무침,통깨(2g),0,2,g,통깨
6084,553,골뱅이과일무침,당근(20g),0,20,g,당근
6085,553,골뱅이과일무침,양파(20g),0,20,g,양파
6086,553,골뱅이과일무침,양배추(20g),0,20,g,양배추
6087,553,골뱅이과일무침,깻잎(10g),0,10,g,깻잎
6088,553,골뱅이과일무침,대파(10g),0,10,g,대파
6089,553,골뱅이과일무침,홍고추(5g),0,5,g,홍고추
6090,553,골뱅이과일무침,청고추(5g),2,5,g,청고추
6091,553,골뱅이과일무침,황도(20g),0,20,g,황도
6092,553,골뱅이과일무침,배(20g),0,20,g,배
6093,553,골뱅이과일무침,사과(20g),0,20,g,사과
6094,553,골뱅이과일무침,바나나(20g),0,20,g,바나나
6095,553,골뱅이과일무침,파인애플(20g),0,20,g,파인애플
6096,553,골뱅이과일무침,양념장,0,0,,양념장
6097,553,골뱅이과일무침,고추장(20g),2,20,g,고추장
6098,553,골뱅이과일무침,고춧가루(20g),0,20,g,고춧가루
6099,553,골뱅이과일무침,다진 마늘(10g),0,10,g,다진마늘
6100,553,골뱅이과일무침,케첩(20g),0,20,g,케첩
6101,553,골뱅이과일무침,설탕(20g),2,20,g,설탕
6102,553,골뱅이과일무침,식초(10g),2,10,g,식초
6103,553,골뱅이과일무침,매실액(10g),0,10,g,매실액
6104,553,골뱅이과일무침,생강즙(5g),0,5,g,생강즙
6105,553,골뱅이과일무침,참기름(5g),2,5,g,참기름
6106,588,두유 마 떡갈비,소고기(120g),0,120,g,소고기
6107,588,두유 마 떡갈비,돼지고기(120g),0,120,g,돼지고기
6108,588,두유 마 떡갈비,떡볶이떡(100g),0,100,g,떡볶이떡
6109,588,두유 마 떡갈비,흑미(20g),0,20,g,흑미
6110,588,두유 마 떡갈비,현미(20g),0,20,g,현미
6111,588,두유 마 떡갈비,백미(20g),0,20,g,백미
6112,588,두유 마 떡갈비,조(10g),0,10,g,조
6113,588,두유 마 떡갈비,애호박(1/4개),0,0,,애호박
6114,588,두유 마 떡갈비,당근(20g),0,20,g,당근
6115,588,두유 마 떡갈비,토마토(150g),0,150,g,토마토
6116,588,두유 마 떡갈비,양송이버섯(20g),0,20,g,양송이버섯
6117,588,두유 마 떡갈비,양파(30g),0,30,g,양파
6118,588,두유 마 떡갈비,마늘(10g),0,10,g,마늘
6119,588,두유 마 떡갈비,달걀(1개),0,0,,달걀
6120,588,두유 마 떡갈비,시금치(30g),0,30,g,시금치
6121,588,두유 마 떡갈비,설탕(20g),2,20,g,설탕
6122,588,두유 마 떡갈비,소금(0.2g),2,0.2,g,소금
6123,588,두유 마 떡갈비,저염간장(20g),2,20,g,저염간장
6124,588,두유 마 떡갈비,참기름(5g),2,5,g,참기름
6125,589,떡갈비와 미니잡곡밥,소고기(120g),0,120,g,소고기
6126,589,떡갈비와 미니잡곡밥,돼지고기(120g),0,120,g,돼지고기
6127,589,떡갈비와 미니잡곡밥,떡볶이떡(100g),0,100,g,떡볶이떡
6128,589,떡갈비와 미니잡곡밥,흑미(20g),0,20,g,흑미
6129,589,떡갈비와 미니잡곡밥,현미(20g),0,20,g,현미
6130,589,떡갈비와 미니잡곡밥,백미(20g),0,20,g,백미
6131,589,떡갈비와 미니잡곡밥,조(10g),0,10,g,조
6132,589,떡갈비와 미니잡곡밥,애호박(1/4개),0,0,,애호박
6133,589,떡갈비와 미니잡곡밥,당근(20g),0,20,g,당근
6134,589,떡갈비와 미니잡곡밥,토마토(150g),0,150,g,토마토
6135,589,떡갈비와 미니잡곡밥,양송이버섯(20g),0,20,g,양송이버섯
6136,589,떡갈비와 미니잡곡밥,양파(30g),0,30,g,양파
6137,589,떡갈비와 미니잡곡밥,마늘(10g),0,10,g,마늘
6138,589,떡갈비와 미니잡곡밥,달걀(1개),0,0,,달걀
6139,589,떡갈비와 미니잡곡밥,시금치(30g),0,30,g,시금치
6140,589,떡갈비와 미니잡곡밥,설탕(20g),2,20,g,설탕
6141,589,떡갈비와 미니잡곡밥,소금(0.2g),2,0.2,g,소금
6142,589,떡갈비와 미니잡곡밥,저염간장(20g),2,20,g,저염간장
6143,589,떡갈비와 미니잡곡밥,참기름(5g),2,5,g,참기름
6144,590,리코타소스 연어샐러드,연어(100g),0,100,g,연어
6145,590,리코타소스 연어샐러드,토마토(100g),0,100,g,토마토
6146,590,리코타소스 연어샐러드,우유(200g),0,200,g,우유
6147,590,리코타소스 연어샐러드,레몬(1/4개),0,0,,레몬
6148,590,리코타소스 연어샐러드,파인애플(50g),0,50,g,파인애플
6149,590,리코타소스 연어샐러드,아보카도(1/4개),0,0,,아보카도
6150,590,리코타소스 연어샐러드,오이(20g),0,20,g,오이
6151,590,리코타소스 연어샐러드,오렌지(1/2개),0,0,,오렌지
6152,590,리코타소스 연어샐러드,어린잎(20g),0,20,g,어린잎
6153,590,리코타소스 연어샐러드,소금(0.3g),2,0.3,g,소금
6154,591,망고무스케이크와 마카롱,달걀(1개),0,0,,달걀
6155,591,망고무스케이크와 마카롱,아몬드(30g),0,30,g,아몬드
6156,591,망고무스케이크와 마카롱,레몬(1/4개),0,0,,레몬
6157,591,망고무스케이크와 마카롱,망고퓨레(20g),0,20,g,망고퓨레
6158,591,망고무스케이크와 마카롱,버터(20g),0,20,g,버터
6159,591,망고무스케이크와 마카롱,생크림(20g),0,20,g,생크림
6160,591,망고무스케이크와 마카롱,우유(50g),0,50,g,우유
6161,591,망고무스케이크와 마카롱,물엿(50g),0,50,g,물엿
6162,591,망고무스케이크와 마카롱,소금(0.2g),2,0.2,g,소금
6163,591,망고무스케이크와 마카롱,설탕(20g),2,20,g,설탕
6164,591,망고무스케이크와 마카롱,판젤라틴(1장),0,0,,판젤라틴
6165,592,망고자몽드레싱 해산물전체,관자(2개),0,0,,관자
6166,592,망고자몽드레싱 해산물전체,새우(4마리),0,0,,새우
6167,592,망고자몽드레싱 해산물전체,방울토마토(2개),0,0,,방울토마토
6168,592,망고자몽드레싱 해산물전체,생크림(50g),0,50,g,생크림
6169,592,망고자몽드레싱 해산물전체,파슬리(5g),0,5,g,파슬리
6170,592,망고자몽드레싱 해산물전체,당근(30g),0,30,g,당근
6171,592,망고자몽드레싱 해산물전체,오이(50g),0,50,g,오이
6172,592,망고자몽드레싱 해산물전체,단호박(1/4개),0,0,,단호박
6173,592,망고자몽드레싱 해산물전체,브로콜리(30g),0,30,g,브로콜리
6174,592,망고자몽드레싱 해산물전체,감자(50g),0,50,g,감자
6175,592,망고자몽드레싱 해산물전체,망고(1/2개),0,0,,망고
6176,592,망고자몽드레싱 해산물전체,레몬(1/4개),0,0,,레몬
6177,592,망고자몽드레싱 해산물전체,자몽(1/2개),0,0,,자몽
6178,592,망고자몽드레싱 해산물전체,설탕(10g),2,10,g,설탕
6179,592,망고자몽드레싱 해산물전체,소금(0.1g),2,0.1,g,소금
6180,593,머쉬룸 닭스테이크,닭고기(1마리),0,0,,닭고기
6181,593,머쉬룸 닭스테이크,당근(20g),0,20,g,당근
6182,593,머쉬룸 닭스테이크,양파(20g),0,20,g,양파
6183,593,머쉬룸 닭스테이크,단호박(1/4개),0,0,,단호박
6184,593,머쉬룸 닭스테이크,미니,0,0,,미니
6185,593,머쉬룸 닭스테이크,양배추(5개),0,0,,양배추
6186,593,머쉬룸 닭스테이크,새송이버섯(1개),0,0,,새송이버섯
6187,593,머쉬룸 닭스테이크,느타리버섯(20g),0,20,g,느타리버섯
6188,593,머쉬룸 닭스테이크,버터(10g),0,10,g,버터
6189,593,머쉬룸 닭스테이크,소금(0.3g),2,0.3,g,소금
6190,593,머쉬룸 닭스테이크,후춧가루(0.02g),0,0.02,g,후춧가루
6191,593,머쉬룸 닭스테이크,발사믹소스(100g),0,100,g,발사믹소스
6192,593,머쉬룸 닭스테이크,올리브오일(20g),0,20,g,올리브오일
6193,594,미역소스와 타르타르,관자(2개),0,0,,관자
6194,594,미역소스와 타르타르,새우(3마리),0,0,,새우
6195,594,미역소스와 타르타르,미역(20g),0,20,g,미역
6196,594,미역소스와 타르타르,새송이버섯(1개),0,0,,새송이버섯
6197,594,미역소스와 타르타르,시금치(30g),0,30,g,시금치
6198,594,미역소스와 타르타르,토마토(50g),0,50,g,토마토
6199,594,미역소스와 타르타르,마늘(10g),0,10,g,마늘
6200,594,미역소스와 타르타르,블랙올리브(3알),0,0,,블랙올리브
6201,594,미역소스와 타르타르,메추리알(5개),0,0,,메추리알
6202,594,미역소스와 타르타르,레몬(1/4개),0,0,,레몬
6203,594,미역소스와 타르타르,두유(100g),0,100,g,두유
6204,594,미역소스와 타르타르,생크림(50g),0,50,g,생크림
6205,594,미역소스와 타르타르,우유(200g),0,200,g,우유
6206,595,발사믹소스를 곁들인 오리스테이크,오리고기(가슴살,0,0,,오리고기
6207,595,발사믹소스를 곁들인 오리스테이크,당근(20g),0,20,g,당근
6208,595,발사믹소스를 곁들인 오리스테이크,토마토(100g),0,100,g,토마토
6209,595,발사믹소스를 곁들인 오리스테이크,새송이버섯(1개),0,0,,새송이버섯
6210,595,발사믹소스를 곁들인 오리스테이크,표고버섯(1개),0,0,,표고버섯
6211,595,발사믹소스를 곁들인 오리스테이크,감자(50g),0,50,g,감자
6212,595,발사믹소스를 곁들인 오리스테이크,아스파라거스(2개),0,0,,아스파라거스
